Campaign_ID,Region,Platform,Campaign_Category,Campaign_Type,Impressions,Clicks,Total_Engagements,Campaign_Ad_Spend
CMP_13245,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),298,8,20,10.74
CMP_13246,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),510,13,23,18.61
CMP_13247,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),354,11,24,11.97
CMP_13248,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1966,83,0,451.37
CMP_13249,Europe,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),343,10,16,16.15
CMP_13250,APAC,Google Ads,Paid Search,Competitor Conquesting,1351,96,0,545.98
CMP_13251,APAC,Email,Email,Cart Abandonment Flow,962,46,0,0.32
CMP_13252,APAC,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),263,9,31,12.26
CMP_13253,North America,TikTok,Paid Social Media,Product Highlight (Short-form),160,5,17,2.6
CMP_13254,North America,Email,Email,VIP Early Access / Private Sale,647,47,0,0.24
CMP_13255,Europe,Email,Email,VIP Early Access / Private Sale,752,43,0,0.25
CMP_13256,APAC,Email,Email,Newsletter / Brand Story,496,39,0,0.27
CMP_13257,APAC,Bing Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",711,65,0,466.79
CMP_13258,APAC,X,Paid Social Media,Brand Awareness (Conversation Driven),353,10,10,7.67
CMP_13259,Europe,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),324,8,10,7.99
CMP_13260,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1556,97,0,390.79
CMP_13261,Europe,Instagram,Paid Social Media,Product Highlight (Carousel),380,12,27,13.73
CMP_13262,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),429,11,26,18.38
CMP_13263,North America,SMS,SMS,Back-in-Stock Alert,916,50,0,0.5
CMP_13264,North America,X,Paid Social Media,Product Launch Announcement,970,15,52,16.9
CMP_13265,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1392,93,0,345.59
CMP_13266,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1369,77,0,535.77
CMP_13267,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),327,7,19,14.65
CMP_13268,APAC,TikTok,Paid Social Media,Product Highlight (Short-form),164,5,15,5.12
CMP_13269,Europe,SMS,SMS,Back-in-Stock Alert,636,52,0,0.61
CMP_13270,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1425,81,0,275.12
CMP_13271,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1430,76,0,535.14
CMP_13272,North America,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),433,11,40,5.55
CMP_13273,North America,YouTube,Paid Social Media,Product Highlight (Detailed Review),369,9,22,8.65
CMP_13274,APAC,Email,Email,Cart Abandonment Flow,971,52,0,0.36
CMP_13275,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),344,10,24,20.65
CMP_13276,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),442,8,30,12.11
CMP_13277,APAC,Email,Email,VIP Early Access / Private Sale,1766,56,0,0.39
CMP_13278,APAC,SMS,SMS,Cart Abandonment Alert,470,56,0,0.78
CMP_13279,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",2188,101,0,634.79
CMP_13280,Europe,SMS,SMS,Cart Abandonment Alert,1291,69,0,0.81
CMP_13281,Europe,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),465,11,41,8.9
CMP_13282,APAC,TikTok,Paid Social Media,Product Highlight (Short-form),548,13,42,13.76
CMP_13283,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",2337,94,0,507.7
CMP_13284,APAC,SMS,SMS,Cart Abandonment Alert,531,52,0,0.73
CMP_13285,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",969,89,0,390.02
CMP_13286,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),292,8,9,10.25
CMP_13287,Europe,Email,Email,Cart Abandonment Flow,642,49,0,0.29
CMP_13288,APAC,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),556,11,39,16.73
CMP_13289,North America,Email,Email,Cart Abandonment Flow,594,41,0,0.21
CMP_13290,Europe,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),185,6,9,8.39
CMP_13291,APAC,Email,Email,Newsletter / Brand Story,998,54,0,0.38
CMP_13292,Europe,TikTok,Paid Social Media,Product Highlight (Short-form),244,8,28,8.19
CMP_13293,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),407,12,13,9.89
CMP_13294,Europe,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1496,97,0,637.68
CMP_13295,APAC,YouTube,Paid Social Media,Product Highlight (Detailed Review),652,12,39,23.65
CMP_13296,APAC,SMS,SMS,Cart Abandonment Alert,689,45,0,0.63
CMP_13297,North America,Instagram,Paid Social Media,Product Highlight (Carousel),322,8,20,4.28
CMP_13298,APAC,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),229,7,17,5.27
CMP_13299,North America,Google Ads,Paid Search,Competitor Conquesting,878,85,0,381.83
CMP_13300,Europe,Email,Email,Newsletter / Brand Story,1513,63,0,0.37
CMP_13301,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),394,7,24,8.34
CMP_13302,North America,Instagram,Paid Social Media,Promo/Giveaway (Limited Drop),587,9,24,8.62
CMP_13303,APAC,X,Paid Social Media,Influencer/KOL Discussion,379,11,29,14.72
CMP_13304,North America,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",2245,95,0,414.36
CMP_13305,Europe,Email,Email,VIP Early Access / Private Sale,1018,53,0,0.31
CMP_13306,North America,SMS,SMS,Flash Sale / Price Drop Alert,423,47,0,0.47
CMP_13307,Europe,Email,Email,Welcome Series,1517,57,0,0.34
CMP_13308,Europe,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1082,88,0,481.45
CMP_13309,Europe,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),654,11,47,17.47
CMP_13310,APAC,Email,Email,Welcome Series,1114,52,0,0.36
CMP_13311,APAC,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),253,8,19,16.27
CMP_13312,APAC,SMS,SMS,Cart Abandonment Alert,495,50,0,0.7
CMP_13313,North America,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),313,8,20,11.56
CMP_13314,North America,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),410,9,29,7.1
CMP_13315,Europe,Email,Email,Cart Abandonment Flow,857,62,0,0.37
CMP_13316,Europe,Instagram,Paid Social Media,Product Highlight (Carousel),197,6,11,6.68
CMP_13317,APAC,Google Ads,Paid Search,Competitor Conquesting,1463,82,0,553.39
CMP_13318,North America,Email,Email,Welcome Series,727,51,0,0.26
CMP_13319,Europe,Instagram,Paid Social Media,Product Highlight (Carousel),349,11,15,17.77
CMP_13320,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),507,15,29,17.67
CMP_13321,APAC,Email,Email,Welcome Series,801,53,0,0.37
CMP_13322,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1174,82,0,443.23
CMP_13323,North America,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",872,80,0,235.36
CMP_13324,Europe,X,Paid Social Media,Product Launch Announcement,558,14,25,19.64
CMP_13325,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),357,6,20,8.28
CMP_13326,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),402,10,32,14.23
CMP_13327,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1667,76,0,379.93
CMP_13328,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1085,87,0,260.63
CMP_13329,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),523,9,32,7.68
CMP_13330,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1339,88,0,395.41
CMP_13331,Europe,X,Paid Social Media,Influencer/KOL Discussion,434,9,17,15.76
CMP_13332,North America,Instagram,Paid Social Media,Product Highlight (Carousel),316,9,16,12.36
CMP_13333,Europe,Email,Email,Cart Abandonment Flow,571,40,0,0.24
CMP_13334,APAC,X,Paid Social Media,Product Launch Announcement,432,10,30,8.75
CMP_13335,North America,TikTok,Paid Social Media,Product Highlight (Short-form),216,5,20,6.05
CMP_13336,North America,Email,Email,Cart Abandonment Flow,904,55,0,0.28
CMP_13337,North America,Email,Email,Newsletter / Brand Story,544,39,0,0.2
CMP_13338,Europe,X,Paid Social Media,Influencer/KOL Discussion,283,9,13,13.61
CMP_13339,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1826,81,0,263.94
CMP_13340,North America,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",978,90,0,501.42
CMP_13341,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),557,10,22,8.89
CMP_13342,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1076,98,0,657.3
CMP_13343,Europe,Email,Email,Welcome Series,602,42,0,0.25
CMP_13344,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),467,8,18,16.31
CMP_13345,Europe,Instagram,Paid Social Media,Product Highlight (Carousel),447,14,15,20.5
CMP_13346,North America,TikTok,Paid Social Media,Product Highlight (Short-form),185,6,17,8.97
CMP_13347,APAC,Email,Email,VIP Early Access / Private Sale,973,47,0,0.33
CMP_13348,North America,SMS,SMS,Flash Sale / Price Drop Alert,418,48,0,0.48
CMP_13349,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",933,89,0,642.67
CMP_13350,APAC,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),366,11,18,8.5
CMP_13351,North America,TikTok,Paid Social Media,Product Highlight (Short-form),315,9,24,10.79
CMP_13352,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),462,14,34,21.78
CMP_13353,North America,TikTok,Paid Social Media,Product Highlight (Short-form),527,10,54,11.92
CMP_13354,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1877,88,0,396.11
CMP_13355,APAC,Email,Email,Newsletter / Brand Story,700,51,0,0.36
CMP_13356,Europe,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),605,14,30,16.03
CMP_13357,Europe,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),163,5,16,4.31
CMP_13358,Europe,Email,Email,Welcome Series,1142,50,0,0.29
CMP_13359,Europe,Email,Email,VIP Early Access / Private Sale,905,34,0,0.2
CMP_13360,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),464,12,25,9.08
CMP_13361,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",2063,85,0,381.8
CMP_13362,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1312,83,0,251.42
CMP_13363,Europe,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),457,16,21,21.54
CMP_13364,North America,SMS,SMS,Cart Abandonment Alert,430,51,0,0.51
CMP_13365,Europe,TikTok,Paid Social Media,Product Highlight (Short-form),315,7,24,8.97
CMP_13366,APAC,Email,Email,Cart Abandonment Flow,658,46,0,0.32
CMP_13367,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1487,83,0,613.99
CMP_13368,North America,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1400,70,0,359.37
CMP_13369,North America,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),726,12,29,17.76
CMP_13370,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1143,88,0,538.61
CMP_13371,APAC,X,Paid Social Media,Product Launch Announcement,638,15,26,28.17
CMP_13372,APAC,TikTok,Paid Social Media,Product Highlight (Short-form),396,11,36,17.9
CMP_13373,North America,Instagram,Paid Social Media,Influencer/KOL (Celebrity),276,8,16,11.22
CMP_13374,Europe,Instagram,Paid Social Media,Product Highlight (Carousel),403,10,22,12.77
CMP_13375,APAC,X,Paid Social Media,Brand Awareness (Conversation Driven),339,11,22,13.15
CMP_13376,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),383,6,20,6.33
CMP_13377,North America,Instagram,Paid Social Media,Product Highlight (Carousel),225,5,10,4.13
CMP_13378,Europe,SMS,SMS,Flash Sale / Price Drop Alert,652,62,0,0.73
CMP_13379,APAC,TikTok,Paid Social Media,Product Highlight (Short-form),541,13,44,25.12
CMP_13380,APAC,Email,Email,Cart Abandonment Flow,835,39,0,0.27
CMP_13381,APAC,Email,Email,VIP Early Access / Private Sale,767,51,0,0.36
CMP_13382,APAC,Instagram,Paid Social Media,Promo/Giveaway (Limited Drop),146,5,9,8.75
CMP_13383,Europe,TikTok,Paid Social Media,Product Highlight (Short-form),204,7,20,9.54
CMP_13384,APAC,SMS,SMS,Cart Abandonment Alert,404,47,0,0.66
CMP_13385,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1036,97,0,306.89
CMP_13386,North America,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),177,4,5,2.01
CMP_13387,North America,X,Paid Social Media,Brand Awareness (Conversation Driven),752,13,24,18.42
CMP_13388,Europe,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",690,69,0,428.11
CMP_13389,APAC,Email,Email,VIP Early Access / Private Sale,1452,50,0,0.35
CMP_13390,North America,SMS,SMS,Cart Abandonment Alert,712,61,0,0.61
CMP_13391,APAC,Email,Email,Cart Abandonment Flow,864,51,0,0.36
CMP_13392,APAC,Google Ads,Paid Search,Competitor Conquesting,1435,100,0,749.71
CMP_13393,North America,SMS,SMS,VIP Event Invitation,609,50,0,0.5
CMP_13394,North America,Instagram,Paid Social Media,Influencer/KOL (Celebrity),190,6,14,6.14
CMP_13395,APAC,X,Paid Social Media,Product Launch Announcement,210,6,14,11.27
CMP_13396,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),226,7,12,13.44
CMP_13397,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1730,90,0,488.94
CMP_13398,Europe,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),345,8,12,11.51
CMP_13399,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),324,11,10,22.03
CMP_13400,APAC,Email,Email,Welcome Series,566,45,0,0.31
CMP_13401,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1097,80,0,346.6
CMP_13402,Europe,Instagram,Paid Social Media,Product Highlight (Carousel),409,9,15,5.67
CMP_13403,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),385,12,16,16.69
CMP_13404,APAC,SMS,SMS,Cart Abandonment Alert,595,58,0,0.81
CMP_13405,Europe,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1057,84,0,567.56
CMP_13406,APAC,TikTok,Paid Social Media,Product Highlight (Short-form),287,8,25,8.66
CMP_13407,Europe,Bing Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1482,86,0,282.97
CMP_13408,APAC,Email,Email,Welcome Series,945,44,0,0.31
CMP_13409,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",932,82,0,685.72
CMP_13410,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1390,90,0,500.63
CMP_13411,APAC,TikTok,Paid Social Media,Product Highlight (Short-form),286,6,25,4.63
CMP_13412,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),558,11,39,17.94
CMP_13413,North America,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),530,9,33,7.47
CMP_13414,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),274,5,21,8.63
CMP_13415,APAC,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),357,7,15,11.94
CMP_13416,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",716,70,0,388.16
CMP_13417,North America,Instagram,Paid Social Media,Influencer/KOL (Celebrity),321,8,24,7.04
CMP_13418,North America,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),468,8,27,4.31
CMP_13419,Europe,TikTok,Paid Social Media,Product Highlight (Short-form),261,8,29,5.82
CMP_13420,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),533,9,50,15.43
CMP_13421,North America,SMS,SMS,Cart Abandonment Alert,379,45,0,0.45
CMP_13422,APAC,Email,Email,Cart Abandonment Flow,565,43,0,0.3
CMP_13423,APAC,X,Paid Social Media,Product Launch Announcement,441,10,14,16.88
CMP_13424,APAC,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),295,8,12,12.26
CMP_13425,North America,SMS,SMS,Flash Sale / Price Drop Alert,684,39,0,0.39
CMP_13426,APAC,Email,Email,Cart Abandonment Flow,1289,57,0,0.4
CMP_13427,APAC,Email,Email,Newsletter / Brand Story,678,46,0,0.32
CMP_13428,North America,YouTube,Paid Social Media,Influencer/KOL (Long-form/Vlog),305,9,9,5.05
CMP_13429,Europe,Instagram,Paid Social Media,Influencer/KOL (Celebrity),195,6,11,9.24
CMP_13430,APAC,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",2004,96,0,353.31
CMP_13431,APAC,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1255,79,0,505.52
CMP_13432,Europe,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1861,90,0,633.0
CMP_13433,APAC,Email,Email,Welcome Series,670,52,0,0.36
CMP_13434,North America,Instagram,Paid Social Media,Influencer/KOL (Celebrity),994,15,42,11.84
CMP_13435,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1036,83,0,441.5
CMP_13436,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),275,6,23,7.02
CMP_13437,APAC,Email,Email,Newsletter / Brand Story,812,58,0,0.41
CMP_13438,APAC,Bing Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",782,77,0,360.91
CMP_13439,North America,X,Paid Social Media,Influencer/KOL Discussion,770,13,38,12.72
CMP_13440,Europe,YouTube,Paid Social Media,Product Highlight (Detailed Review),283,9,9,10.48
CMP_13441,APAC,SMS,SMS,Cart Abandonment Alert,531,52,0,0.73
CMP_13442,APAC,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),332,9,24,6.54
CMP_13443,Europe,SMS,SMS,Flash Sale / Price Drop Alert,875,55,0,0.65
CMP_13444,Europe,Email,Email,VIP Early Access / Private Sale,757,42,0,0.25
CMP_13445,APAC,SMS,SMS,Cart Abandonment Alert,783,53,0,0.74
CMP_13446,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),139,4,10,3.12
CMP_13447,Europe,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),223,7,7,5.08
CMP_13448,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1560,95,0,639.39
CMP_13449,APAC,Email,Email,Cart Abandonment Flow,762,46,0,0.32
CMP_13450,APAC,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),491,9,25,13.04
CMP_13451,APAC,X,Paid Social Media,Brand Awareness (Conversation Driven),923,16,43,23.55
CMP_13452,North America,Instagram,Paid Social Media,Influencer/KOL (Celebrity),432,7,29,4.77
CMP_13453,Europe,SMS,SMS,Back-in-Stock Alert,547,52,0,0.61
CMP_13454,Europe,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),327,10,17,13.28
CMP_13455,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1321,80,0,619.74
CMP_13456,North America,Email,Email,Welcome Series,618,45,0,0.23
CMP_13457,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1463,83,0,291.96
CMP_13458,APAC,SMS,SMS,Back-in-Stock Alert,521,53,0,0.74
CMP_13459,APAC,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",911,77,0,632.78
CMP_13460,North America,SMS,SMS,Flash Sale / Price Drop Alert,952,58,0,0.58
CMP_13461,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",870,82,0,410.49
CMP_13462,North America,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1256,90,0,312.17
CMP_13463,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1065,88,0,382.53
CMP_13464,North America,Email,Email,Cart Abandonment Flow,1153,60,0,0.3
CMP_13465,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),545,9,40,9.95
CMP_13466,APAC,YouTube,Paid Social Media,Influencer/KOL (Long-form/Vlog),230,8,15,9.33
CMP_13467,North America,Instagram,Paid Social Media,Product Highlight (Carousel),230,5,7,6.17
CMP_13468,APAC,Instagram,Paid Social Media,Product Highlight (Carousel),326,7,11,8.86
CMP_13469,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1940,93,0,248.51
CMP_13470,APAC,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),376,9,20,16.9
CMP_13471,North America,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",881,70,0,383.84
CMP_13472,APAC,YouTube,Paid Social Media,Product Highlight (Detailed Review),795,16,32,21.68
CMP_13473,North America,YouTube,Paid Social Media,Brand Awareness (Cinematic/Editorial),518,8,29,6.79
CMP_13474,APAC,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),570,9,56,15.53
CMP_13475,Europe,Email,Email,Cart Abandonment Flow,857,38,0,0.22
CMP_13476,APAC,Google Ads,Paid Search,"Generic Luxury Keywords (Designer bag, luxury shoes)",1080,75,0,381.81
CMP_13477,Europe,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),125,3,6,3.3
CMP_13478,Europe,Email,Email,Welcome Series,637,45,0,0.27
CMP_13479,APAC,Bing Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",882,87,0,311.92
CMP_13480,Europe,YouTube,Paid Social Media,Influencer/KOL (Long-form/Vlog),592,9,35,6.53
CMP_13481,APAC,YouTube,Paid Social Media,Influencer/KOL (Long-form/Vlog),274,9,8,11.07
CMP_13482,APAC,Instagram,Paid Social Media,Influencer/KOL (Celebrity),390,10,18,17.15
CMP_13483,APAC,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),540,10,37,14.3
CMP_13484,Europe,Instagram,Paid Social Media,Brand Awareness (Editorial/Runway),258,9,16,12.99
CMP_13485,Europe,TikTok,Paid Social Media,Brand Awareness (Behind the scenes),483,13,29,22.46
CMP_13486,Europe,Google Ads,Paid Search,"Brand Keywords (Prada, Miu Miu)",1514,67,0,343.64
CMP_13487,North America,TikTok,Paid Social Media,Influencer/KOL (Viral/Trend),336,11,38,9.32
